record_id,source_record_id,raw_text_path_in_master,resolved_detail_txt_path,detail_txt_path_status,detail_txt_found,detail_txt_note,ic50_before_status,ic50_after_status,ic50_raw_from_text,ic50_changed,bibliography_before_nonmissing_count,bibliography_after_nonmissing_count,bibliography_changed,additional_information_changed,database_reference_changed,notes_after
biopep_ace_000074,3380,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3380.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3380.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 10.50 µM,1,0,5,1,1,0,
biopep_ace_000075,3381,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3381.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3381.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 18.00 µM,1,0,5,1,1,0,
biopep_ace_000076,3382,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3382.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3382.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 3.86 µM,1,0,5,1,1,0,
biopep_ace_000077,3383,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3383.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3383.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 2.10 µM,1,0,5,1,1,0,
biopep_ace_000078,3384,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3384.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3384.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 9.20 µM,1,0,5,1,1,0,
biopep_ace_000079,3385,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3385.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3385.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 45.00 µM,1,0,5,1,1,0,
biopep_ace_000080,3386,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3386.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3386.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 1.63 µM,1,0,5,1,1,0,
biopep_ace_000081,3387,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3387.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3387.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 331.00 µM,1,0,5,1,1,0,
biopep_ace_000082,3388,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3388.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3388.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 193.00 µM,1,0,5,1,1,0,
biopep_ace_000083,3391,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3391.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3391.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 9.60 µM,1,0,5,1,1,0,
biopep_ace_000084,3393,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3393.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3393.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 3.80 µM,1,0,5,1,1,0,
biopep_ace_000085,3394,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3394.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3394.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000086,3395,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3395.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3395.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000087,3403,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3403.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3403.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000088,3404,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3404.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3404.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 2.20 µM,1,0,5,1,1,0,
biopep_ace_000089,3405,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3405.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3405.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 7.80 µM,1,0,5,1,1,0,
biopep_ace_000090,3406,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3406.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3406.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 3.50 µM,1,0,5,1,1,0,
biopep_ace_000091,3407,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3407.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3407.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 9.60 µM,1,0,5,1,1,0,
biopep_ace_000092,3408,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3408.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3408.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000093,3409,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3409.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3409.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000094,3410,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3410.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3410.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000095,3411,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3411.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3411.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000096,3412,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3412.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3412.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000097,3413,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3413.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3413.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000098,3415,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3415.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3415.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 21.00 µM,1,0,5,1,1,0,
biopep_ace_000099,3416,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3416.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3416.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 68.00 µM,1,0,5,1,1,0,
biopep_ace_000100,3417,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3417.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3417.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 1.50 µM,1,0,5,1,1,0,
biopep_ace_000101,3421,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3421.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3421.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 12.30 µM,1,0,5,1,1,0,
biopep_ace_000102,3422,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3422.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3422.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000103,3423,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3423.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3423.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000104,3425,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3425.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3425.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000105,3463,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3463.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3463.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 955.00 µM,1,0,5,1,1,0,
biopep_ace_000106,3474,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3474.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3474.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 22.50 µM,1,0,5,1,1,0,
biopep_ace_000107,3482,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3482.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3482.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 1.40 µM,1,0,5,1,1,0,
biopep_ace_000108,3496,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3496.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3496.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 77.00 µM,1,0,5,1,1,0,
biopep_ace_000109,3506,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3506.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3506.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 352.00 µM,1,0,5,1,1,0,
biopep_ace_000110,3508,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3508.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3508.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 580.00 µM,1,0,5,1,1,0,
biopep_ace_000111,3515,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3515.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3515.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 1.30 µM,1,0,5,1,1,0,
biopep_ace_000112,3516,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3516.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3516.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 4.20 µM,1,0,5,1,1,0,
biopep_ace_000113,3517,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3517.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3517.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 0.00 µM,1,0,5,1,1,0,
biopep_ace_000114,3518,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3518.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3518.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 13.00 µM,1,0,5,1,1,0,
biopep_ace_000115,3521,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3521.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3521.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 2.00 µM,1,0,5,1,1,0,
biopep_ace_000116,3523,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3523.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3523.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 4.50 µM,1,0,5,1,1,0,
biopep_ace_000117,3525,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3525.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3525.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 10.00 µM,1,0,5,1,1,0,
biopep_ace_000118,3526,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3526.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3526.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 18.00 µM,1,0,5,1,1,0,
biopep_ace_000119,3527,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3527.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3527.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 200.00 µM,1,0,5,1,1,0,
biopep_ace_000120,3528,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3528.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3528.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 14.00 µM,1,0,5,1,1,0,
biopep_ace_000121,3529,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3529.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3529.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 13.00 µM,1,0,5,1,1,0,
biopep_ace_000122,3532,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3532.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3532.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 210.00 µM,1,0,5,1,1,0,
biopep_ace_000123,3534,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3534.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3534.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 17.40 µM,1,0,5,1,1,0,
biopep_ace_000124,3535,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3535.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3535.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 16.50 µM,1,0,5,1,1,0,
biopep_ace_000125,3536,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3536.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3536.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 2.50 µM,1,0,5,1,1,0,
biopep_ace_000126,3537,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3537.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3537.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 4.10 µM,1,0,5,1,1,0,
biopep_ace_000127,3538,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3538.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3538.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 10.00 µM,1,0,5,1,1,0,
biopep_ace_000128,3540,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3540.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3540.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 10.00 µM,1,0,5,1,1,0,
biopep_ace_000129,3541,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3541.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3541.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 1.70 µM,1,0,5,1,1,0,
biopep_ace_000130,3542,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3542.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3542.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 1.90 µM,1,0,5,1,1,0,
biopep_ace_000131,3543,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3543.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3543.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 1.00 µM,1,0,5,1,1,0,
biopep_ace_000132,3544,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3544.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3544.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 43.00 µM,1,0,5,1,1,0,
biopep_ace_000133,3545,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3545.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3545.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 4.50 µM,1,0,5,1,1,0,
biopep_ace_000134,3546,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3546.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3546.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 16.00 µM,1,0,5,1,1,0,
biopep_ace_000135,3547,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3547.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3547.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 6.40 µM,1,0,5,1,1,0,
biopep_ace_000136,3551,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3551.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3551.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 349.00 µM,1,0,5,1,1,0,
biopep_ace_000137,3553,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3553.txt,E:\MYS\PepDB\DB\raw\ace\databases\BIOPEP_UWM\experimental\raw_txt\detail_cards\detail_report_3553.txt,raw_text_path_exists,1,detail_txt_read_ok,numeric_no_unit,exact_molar,IC50 : 1523.00 µM,1,0,5,1,1,0,
